Latitude[deg],Longitude[deg]
42.28992744348943233489990234375,-8.77473573200404644012451171875
42.28994705714285373687744140625,-8.774708993732929229736328125
42.28997270576655864715576171875,-8.774686865508556365966796875
42.2899965941905975341796875,-8.77466632984578609466552734375
42.2900148667395114898681640625,-8.77464923076331615447998046875
42.2900353185832500457763671875,-8.77463154494762420654296875
42.2900530882179737091064453125,-8.7746082432568073272705078125
42.29007211513817310333251953125,-8.7745877914130687713623046875
42.2900926508009433746337890625,-8.77457295544445514678955078125
42.2901134379208087921142578125,-8.77455853857100009918212890625
42.29013531468808650970458984375,-8.774551413953304290771484375
42.2901640646159648895263671875,-8.77455250360071659088134765625
42.290180660784244537353515625,-8.7745502404868602752685546875
42.29019817896187305450439453125,-8.77455518580973148345947265625
42.29022399522364139556884765625,-8.7745623104274272918701171875
42.29025651700794696807861328125,-8.774564154446125030517578125
42.29028870351612567901611328125,-8.77456675283610820770263671875
42.290312759578227996826171875,-8.77456474117934703826904296875
42.29033513925969600677490234375,-8.7745611369609832763671875
42.29036129079759120941162109375,-8.77455887384712696075439453125
42.2903789766132831573486328125,-8.7745619751513004302978515625
42.290390543639659881591796875,-8.77457245253026485443115234375
42.29041208513081073760986328125,-8.7745784036815166473388671875
42.29042918421328067779541015625,-8.7745830975472927093505859375
42.29044460691511631011962890625,-8.774585612118244171142578125
42.29045835323631763458251953125,-8.77458686940371990203857421875
42.29047712869942188262939453125,-8.77459189854562282562255859375
42.2904956527054309844970703125,-8.7746013700962066650390625
42.29051317088305950164794921875,-8.77460748888552188873291015625
42.29053194634616374969482421875,-8.77460396848618984222412109375
42.29055608622729778289794921875,-8.774599693715572357177734375
42.29057033546268939971923828125,-8.774596340954303741455078125
42.29058324359357357025146484375,-8.7745975144207477569580078125
42.29059648700058460235595703125,-8.7746012024581432342529296875
42.290612496435642242431640625,-8.77460363321006298065185546875
42.2906304337084293365478515625,-8.7746115960180759429931640625
42.290646694600582122802734375,-8.774615116417407989501953125
42.2906596027314662933349609375,-8.7746255099773406982421875
42.2906706668436527252197265625,-8.77463129349052906036376953125
42.29068248532712459564208984375,-8.77464068122208118438720703125
42.29069120250642299652099609375,-8.77465811558067798614501953125
42.2907018475234508514404296875,-8.7746695987880229949951171875
42.2907115705311298370361328125,-8.77467856742441654205322265625
42.29071903042495250701904296875,-8.7746898829936981201171875
42.29072506539523601531982421875,-8.77470622770488262176513671875
42.2907330282032489776611328125,-8.77471645362675189971923828125
42.29074467904865741729736328125,-8.7747259251773357391357421875
42.29075641371309757232666015625,-8.77473690547049045562744140625
42.29076546616852283477783203125,-8.7747524119913578033447265625
42.29077535681426525115966796875,-8.77476406283676624298095703125
42.29078642092645168304443359375,-8.7747708521783351898193359375
42.29080033488571643829345703125,-8.77477881498634815216064453125
42.29081223718822002410888671875,-8.7747906334698200225830078125
42.290826737880706787109375,-8.7747949920594692230224609375
42.29083855636417865753173828125,-8.77479189075529575347900390625
42.2908522188663482666015625,-8.7747852690517902374267578125
42.29087040759623050689697265625,-8.77477747388184070587158203125
42.2908862493932247161865234375,-8.7747698463499546051025390625
42.29090209119021892547607421875,-8.77475936897099018096923828125
42.29091265238821506500244140625,-8.77475869841873645782470703125
42.290923632681369781494140625,-8.7747621349990367889404296875
42.29093913920223712921142578125,-8.7747527472674846649169921875
42.29094944894313812255859375,-8.7747497297823429107666015625
42.29095154441893100738525390625,-8.7747584469616413116455078125
42.290959171950817108154296875,-8.77476020716130733489990234375
42.29096285998821258544921875,-8.7747617997229099273681640625
42.29097149334847927093505859375,-8.774762637913227081298828125
42.290980629622936248779296875,-8.77476205118000507354736328125
42.29099563322961330413818359375,-8.7747658230364322662353515625
42.29101113975048065185546875,-8.774772696197032928466796875
42.29103335179388523101806640625,-8.77477294765412807464599609375
42.2910488583147525787353515625,-8.774769008159637451171875
42.29105933569371700286865234375,-8.77475551329553127288818359375
42.29107140563428401947021484375,-8.7747480534017086029052734375
42.29108314029872417449951171875,-8.77473539672791957855224609375
42.2910962998867034912109375,-8.77472005784511566162109375
42.29110476560890674591064453125,-8.7747044675052165985107421875
42.29111398570239543914794921875,-8.77468359656631946563720703125
42.291116751730442047119140625,-8.77466079778969287872314453125
42.2911284863948822021484375,-8.774644620716571807861328125
42.29113963432610034942626953125,-8.77461989410221576690673828125
42.29114768095314502716064453125,-8.77460539340972900390625
42.29116268455982208251953125,-8.7745934911072254180908203125
42.29117148555815219879150390625,-8.77457714639604091644287109375
42.29117869399487972259521484375,-8.7745582871139049530029296875
42.29118607006967067718505859375,-8.774538673460483551025390625
42.2912009060382843017578125,-8.7745237536728382110595703125
42.2912087850272655487060546875,-8.7745113484561443328857421875
42.29122093878686428070068359375,-8.77449919469654560089111328125
42.291229404509067535400390625,-8.77446901984512805938720703125
42.29123887605965137481689453125,-8.7744520045816898345947265625
42.29123870842158794403076171875,-8.77443515695631504058837890625
42.291238792240619659423828125,-8.77442375756800174713134765625
42.291235439479351043701171875,-8.77441034652292728424072265625
42.29123250581324100494384765625,-8.77439685165882110595703125
42.29122714139521121978759765625,-8.774383775889873504638671875
42.29122077114880084991455078125,-8.7743708677589893341064453125
42.291214652359485626220703125,-8.774357624351978302001953125
42.291211299598217010498046875,-8.774340189993381500244140625
42.29120803065598011016845703125,-8.774322755634784698486328125
42.29120350442826747894287109375,-8.774304650723934173583984375
42.29119956493377685546875,-8.774286210536956787109375
42.29119244031608104705810546875,-8.7742655910551548004150390625
42.2911843098700046539306640625,-8.7742498330771923065185546875
42.29117400012910366058349609375,-8.77423482947051525115966796875
42.2911638580262660980224609375,-8.77421638928353786468505859375
42.29115120135247707366943359375,-8.774194680154323577880859375
42.29113678447902202606201171875,-8.7741695344448089599609375
42.29112454690039157867431640625,-8.77414899878203868865966796875
42.29111180640757083892822265625,-8.774127960205078125
42.291097305715084075927734375,-8.7741080112755298614501953125
42.29108062572777271270751953125,-8.7740875594317913055419921875
42.2910589165985584259033203125,-8.77407364547252655029296875
42.29103938676416873931884765625,-8.77405931241810321807861328125
42.2910230420529842376708984375,-8.7740426324307918548583984375
42.29100870899856090545654296875,-8.77401773817837238311767578125
42.2909962199628353118896484375,-8.77400097437202930450439453125
42.29098473675549030303955078125,-8.7739883176982402801513671875
42.2909683920443058013916015625,-8.7739630043506622314453125
42.290951795876026153564453125,-8.77392654307186603546142578125
42.290932349860668182373046875,-8.7738947756588459014892578125
42.29091349057853221893310546875,-8.77386837266385555267333984375
42.2908951342105865478515625,-8.7738310731947422027587890625
42.2908798791468143463134765625,-8.77379109151661396026611328125
42.29086630046367645263671875,-8.7737553007900714874267578125
42.290853224694728851318359375,-8.77370609901845455169677734375
42.29084325022995471954345703125,-8.7736547179520130157470703125
42.29083403013646602630615234375,-8.77359931357204914093017578125
42.290825732052326202392578125,-8.77355136908590793609619140625
42.2908161766827106475830078125,-8.77350728027522563934326171875
42.2908074595034122467041015625,-8.77346352674067020416259765625
42.29079463519155979156494140625,-8.7734143249690532684326171875
42.290790863335132598876953125,-8.7733573280274868011474609375
42.2907856665551662445068359375,-8.77329085953533649444580078125
42.29079010896384716033935546875,-8.77321626059710979461669921875
42.2907906956970691680908203125,-8.773131184279918670654296875
42.29079513810575008392333984375,-8.77304694615304470062255859375
42.29081190191209316253662109375,-8.7729435972869396209716796875
42.2908295877277851104736328125,-8.772855587303638458251953125
42.29084509424865245819091796875,-8.7727638892829418182373046875
42.2908657975494861602783203125,-8.7726844288408756256103515625
42.290882728993892669677734375,-8.7726079858839511871337890625
42.2909030131995677947998046875,-8.77253833226859569549560546875
42.2909170947968959808349609375,-8.77247831784188747406005859375
42.2909254767000675201416015625,-8.772425092756748199462890625
42.2909298352897167205810546875,-8.77237488515675067901611328125
42.29094349779188632965087890625,-8.7723080813884735107421875
42.29096420109272003173828125,-8.7722478993237018585205078125
42.29098565876483917236328125,-8.77219475805759429931640625
42.29100644588470458984375,-8.77214522100985050201416015625
42.29103125631809234619140625,-8.7720961868762969970703125
42.29105095379054546356201171875,-8.77205469645559787750244140625
42.2910694777965545654296875,-8.7720118649303913116455078125
42.291081883013248443603515625,-8.77197481691837310791015625
42.2910974733531475067138671875,-8.77194053493440151214599609375
42.29111784137785434722900390625,-8.7719055823981761932373046875
42.2911417298018932342529296875,-8.77188202925026416778564453125
42.29117198847234249114990234375,-8.77185101620852947235107421875
42.2912004031240940093994140625,-8.77180843614041805267333984375
42.291229069232940673828125,-8.77177004702389240264892578125
42.2912533767521381378173828125,-8.771734423935413360595703125
42.29127374477684497833251953125,-8.771700896322727203369140625
42.2912976332008838653564453125,-8.7716651894152164459228515625
42.29131850413978099822998046875,-8.771635852754116058349609375
42.29134012944996356964111328125,-8.7716095335781574249267578125
42.29135488159954547882080078125,-8.7715823762118816375732421875
42.29136929847300052642822265625,-8.77155966125428676605224609375
42.2913752496242523193359375,-8.77153803594410419464111328125
42.29138530790805816650390625,-8.77151892520487308502197265625
42.291399054229259490966796875,-8.7715042568743228912353515625
42.29141020216047763824462890625,-8.77148238010704517364501953125
42.29141875170171260833740234375,-8.7714613415300846099853515625
42.291424535214900970458984375,-8.771437369287014007568359375
42.2914357669651508331298828125,-8.7714177556335926055908203125
42.29145177640020847320556640625,-8.77139520831406116485595703125
42.29146309196949005126953125,-8.771367967128753662109375
42.29147524572908878326416015625,-8.7713476829230785369873046875
42.291484214365482330322265625,-8.77131910063326358795166015625
42.2914964519441127777099609375,-8.77129194326698780059814453125
42.29150734841823577880859375,-8.7712635286152362823486328125
42.291517741978168487548828125,-8.7712383829057216644287109375
42.29153224267065525054931640625,-8.771219439804553985595703125
42.291545905172824859619140625,-8.7711924500763416290283203125
42.29156023822724819183349609375,-8.7711681425571441650390625
42.29157197289168834686279296875,-8.7711445055902004241943359375
42.29158286936581134796142578125,-8.771116845309734344482421875
42.29158915579319000244140625,-8.7710796296596527099609375
42.2915990464389324188232421875,-8.77103897742927074432373046875
42.29161036200821399688720703125,-8.77099304459989070892333984375
42.29161924682557582855224609375,-8.77094686031341552734375
42.29162528179585933685302734375,-8.7709010951220989227294921875
42.2916329093277454376220703125,-8.7708601914346218109130859375
42.29164741002023220062255859375,-8.77081870101392269134521484375
42.2916595637798309326171875,-8.7707780487835407257080078125
42.29167423211038112640380859375,-8.7707416713237762451171875
42.29169300757348537445068359375,-8.77070420421659946441650390625
42.291708849370479583740234375,-8.77067260444164276123046875
42.29172117076814174652099609375,-8.7706429325044155120849609375
42.2917331568896770477294921875,-8.77061317674815654754638671875
42.2917438857257366180419921875,-8.7705819122493267059326171875
42.2917539440095424652099609375,-8.77054109238088130950927734375
42.29175855405628681182861328125,-8.770501948893070220947265625
42.291757799685001373291015625,-8.7704575248062610626220703125
42.291754446923732757568359375,-8.77041184343397617340087890625
42.2917462326586246490478515625,-8.7703740410506725311279296875
42.29174246080219745635986328125,-8.77034244127571582794189453125
42.29173357598483562469482421875,-8.77030648291110992431640625
42.29172418825328350067138671875,-8.77027622424066066741943359375
42.2917170636355876922607421875,-8.7702374160289764404296875
42.2917076759040355682373046875,-8.77020464278757572174072265625
42.29169971309602260589599609375,-8.77017262391746044158935546875
42.291690073907375335693359375,-8.77014412544667720794677734375
42.29168009944260120391845703125,-8.77012199722230434417724609375
42.29167222045361995697021484375,-8.77010104246437549591064453125
42.29166635312139987945556640625,-8.770075477659702301025390625
42.2916570492088794708251953125,-8.77004588954150676727294921875
42.29164975695312023162841796875,-8.770022504031658172607421875
42.29164087213575839996337890625,-8.7699951790273189544677734375
42.2916362620890140533447265625,-8.76997296698391437530517578125
42.29163148440420627593994140625,-8.76994840800762176513671875
42.29162695817649364471435546875,-8.76991949044167995452880859375
42.29162025265395641326904296875,-8.76989568583667278289794921875
42.291615307331085205078125,-8.76986584626138210296630859375
42.29161170311272144317626953125,-8.76984388567507266998291015625
42.29160533286631107330322265625,-8.76982226036489009857177734375
42.29160181246697902679443359375,-8.7698028981685638427734375
42.29160063900053501129150390625,-8.769779764115810394287109375
42.2915940172970294952392578125,-8.769758306443691253662109375
42.29158940725028514862060546875,-8.76974028535187244415283203125
42.29158672504127025604248046875,-8.7697090208530426025390625
42.2915866412222385406494140625,-8.769683875143527984619140625
42.29158622212707996368408203125,-8.7696595676243305206298828125
42.2915822826325893402099609375,-8.76963316462934017181396484375
42.29157415218651294708251953125,-8.76959427259862422943115234375
42.2915661893784999847412109375,-8.7695677019655704498291015625
42.2915641777217388153076171875,-8.76953526400029659271240234375
42.2915628366172313690185546875,-8.76951263286173343658447265625
42.291567362844944000244140625,-8.7694852240383625030517578125
42.29157851077616214752197265625,-8.76945815049111843109130859375
42.29159049689769744873046875,-8.76942696981132030487060546875
42.29160265065729618072509765625,-8.7694000639021396636962890625
42.29161321185529232025146484375,-8.7693750858306884765625
42.291618324816226959228515625,-8.769356310367584228515625
42.29162176139652729034423828125,-8.7693383730947971343994140625
42.291628383100032806396484375,-8.76933753490447998046875
42.29163466952741146087646484375,-8.7693437375128269195556640625
42.29163986630737781524658203125,-8.769353963434696197509765625
42.29164858348667621612548828125,-8.76936829648911952972412109375
42.2916493378579616546630859375,-8.76938506029546260833740234375
42.291653193533420562744140625,-8.7693987227976322174072265625
42.29165512137115001678466796875,-8.76940970309078693389892578125
42.29165964759886264801025390625,-8.76941892318427562713623046875
42.2916654311120510101318359375,-8.7694288976490497589111328125
42.291673310101032257080078125,-8.76943551935255527496337890625
42.2916848771274089813232421875,-8.76945077441632747650146484375
42.29169568978250026702880859375,-8.7694651074707508087158203125
42.29170574806630611419677734375,-8.7694822065532207489013671875
42.2917190752923488616943359375,-8.76949754543602466583251953125
42.29173374362289905548095703125,-8.7695140577852725982666015625
42.29174296371638774871826171875,-8.7695257924497127532958984375
42.2917515970766544342041015625,-8.76953777857124805450439453125
42.29175989516079425811767578125,-8.76954951323568820953369140625
42.291771210730075836181640625,-8.769562505185604095458984375
42.2917844541370868682861328125,-8.76957298256456851959228515625
42.2917948476970195770263671875,-8.7695801071822643280029296875
42.29180909693241119384765625,-8.769596703350543975830078125
42.29182292707264423370361328125,-8.7696109525859355926513671875
42.29183717630803585052490234375,-8.7696260400116443634033203125
42.291851006448268890380859375,-8.76964305527508258819580078125
42.29186676442623138427734375,-8.76965881325304508209228515625
42.29188059456646442413330078125,-8.76967239193618297576904296875
42.29188998229801654815673828125,-8.76968286931514739990234375
42.29190029203891754150390625,-8.7696956098079681396484375
42.29190875776112079620361328125,-8.76970759592950344085693359375
42.2919209115207195281982421875,-8.76972586847841739654541015625
42.29193222709000110626220703125,-8.769742883741855621337890625
42.2919437102973461151123046875,-8.76975520513951778411865234375
42.29195259511470794677734375,-8.769763670861721038818359375
42.29196273721754550933837890625,-8.76977582462131977081298828125
42.29197363369166851043701171875,-8.76978437416255474090576171875
42.291983105242252349853515625,-8.7697963602840900421142578125
42.292001880705356597900390625,-8.7698111124336719512939453125
42.29201696813106536865234375,-8.769822008907794952392578125
42.29202769696712493896484375,-8.76983466558158397674560546875
42.29203867726027965545654296875,-8.76984782516956329345703125
42.29205527342855930328369140625,-8.76986081711947917938232421875
42.2920707799494266510009765625,-8.769863583147525787353515625
42.29210590012371540069580078125,-8.7698805145919322967529296875
42.2921314649283885955810546875,-8.76989610493183135986328125
42.2921505756676197052001953125,-8.76990507356822490692138671875
42.29216516017913818359375,-8.76990926451981067657470703125
42.292184941470623016357421875,-8.76992250792682170867919921875
42.29220815934240818023681640625,-8.76993365585803985595703125
42.29223900474607944488525390625,-8.7699482403695583343505859375
42.29225912131369113922119140625,-8.7699593044817447662353515625
42.29227672331035137176513671875,-8.7699804268777370452880859375
42.29229549877345561981201171875,-8.77000113017857074737548828125
42.29231427423655986785888671875,-8.77000733278691768646240234375
42.29234042577445507049560546875,-8.77002074383199214935302734375
42.2923550941050052642822265625,-8.77004362642765045166015625
42.292374707758426666259765625,-8.7700629048049449920654296875
42.2923939861357212066650390625,-8.77007053233683109283447265625
42.29241267777979373931884765625,-8.7700753100216388702392578125
42.2924345545470714569091796875,-8.77008595503866672515869140625
42.292452156543731689453125,-8.77009819261729717254638671875
42.29247000999748706817626953125,-8.770109675824642181396484375
42.29248710907995700836181640625,-8.77012803219258785247802734375
42.29249984957277774810791015625,-8.770141191780567169189453125
42.2925113327801227569580078125,-8.770153261721134185791015625
42.2925250791013240814208984375,-8.77016508020460605621337890625
42.29253823868930339813232421875,-8.77017865888774394989013671875
42.2925492189824581146240234375,-8.77019475214183330535888671875
42.29256439022719860076904296875,-8.7702105939388275146484375
42.29257897473871707916259765625,-8.77023615874350070953369140625
42.2925964929163455963134765625,-8.770253174006938934326171875
42.29261216707527637481689453125,-8.77026624977588653564453125
42.29262708686292171478271484375,-8.77026666887104511260986328125
42.292637564241886138916015625,-8.7702615559101104736328125
42.292646951973438262939453125,-8.77025594003498554229736328125
42.29265592060983180999755859375,-8.77024923451244831085205078125
42.2926679067313671112060546875,-8.770237751305103302001953125
42.29267503134906291961669921875,-8.770225010812282562255859375
42.29268190450966358184814453125,-8.77020916901528835296630859375
42.29268223978579044342041015625,-8.77018888480961322784423828125
42.29268173687160015106201171875,-8.77016407437622547149658203125
42.2926779650151729583740234375,-8.7701403535902500152587890625
42.2926779650151729583740234375,-8.77011696808040142059326171875
42.2926779650151729583740234375,-8.77009316347539424896240234375
42.2926756180822849273681640625,-8.77007120288908481597900390625
42.292679809033870697021484375,-8.77004790119826793670654296875
42.29267771355807781219482421875,-8.77002845518290996551513671875
42.29268374852836132049560546875,-8.7700072489678859710693359375
42.29267804883420467376708984375,-8.76998704858124256134033203125
42.29267167858779430389404296875,-8.7699690274894237518310546875
42.2926642186939716339111328125,-8.7699531018733978271484375
42.2926585189998149871826171875,-8.76993088982999324798583984375
42.292656339704990386962890625,-8.76990951597690582275390625
42.29265105910599231719970703125,-8.76988965086638927459716796875
42.29264653287827968597412109375,-8.76987305469810962677001953125
42.29263982735574245452880859375,-8.76985880546271800994873046875
42.29263077490031719207763671875,-8.76984380185604095458984375
42.292623482644557952880859375,-8.7698198296129703521728515625
42.2926166094839572906494140625,-8.76979552209377288818359375
42.29260914959013462066650390625,-8.76977062784135341644287109375
42.29260378517210483551025390625,-8.7697500921785831451416015625
42.29259691201150417327880859375,-8.7697326578199863433837890625
42.2925954870879650115966796875,-8.76971262507140636444091796875
42.2925948165357112884521484375,-8.7696951068937778472900390625
42.29259003885090351104736328125,-8.76967557705938816070556640625
42.2925840876996517181396484375,-8.76965629868209362030029296875
42.2925768792629241943359375,-8.76963651739060878753662109375
42.292567156255245208740234375,-8.7696173228323459625244140625
42.29255801998078823089599609375,-8.76959762535989284515380859375
42.2925508953630924224853515625,-8.7695727311074733734130859375
42.29254377074539661407470703125,-8.76954934559762477874755859375
42.29253790341317653656005859375,-8.7695261277258396148681640625
42.29253471828997135162353515625,-8.769502826035022735595703125
42.29253186844289302825927734375,-8.7694812007248401641845703125
42.2925304435193538665771484375,-8.7694610841572284698486328125
42.292530946433544158935546875,-8.769438453018665313720703125
42.292530946433544158935546875,-8.7694164924323558807373046875
42.29252851568162441253662109375,-8.7693980522453784942626953125
42.29252516292035579681396484375,-8.76938003115355968475341796875
42.29252549819648265838623046875,-8.76935840584337711334228515625
42.29253019206225872039794921875,-8.7693321704864501953125
42.29253195226192474365234375,-8.76930744387209415435791015625
42.29253404773771762847900390625,-8.76928715966641902923583984375
42.29253924451768398284912109375,-8.76926771365106105804443359375
42.29254947043955326080322265625,-8.76924793235957622528076171875
42.2925616241991519927978515625,-8.7692273966968059539794921875
42.29257394559681415557861328125,-8.7692106328904628753662109375
42.29258785955607891082763671875,-8.7691913545131683349609375
42.29259959422051906585693359375,-8.76916729845106601715087890625
42.29260747320950031280517578125,-8.76914114691317081451416015625
42.29261644184589385986328125,-8.76911692321300506591796875
42.2926259972155094146728515625,-8.76909404061734676361083984375
42.29263831861317157745361328125,-8.76907208003103733062744140625
42.292651645839214324951171875,-8.76904944889247417449951171875
42.292667068541049957275390625,-8.76903017051517963409423828125
42.2926846705377101898193359375,-8.76901290379464626312255859375
42.29270705021917819976806640625,-8.76899412833154201507568359375
42.292726077139377593994140625,-8.768976442515850067138671875
42.29274309240281581878662109375,-8.76895842142403125762939453125
42.292758934199810028076171875,-8.76894165761768817901611328125
42.29277159087359905242919921875,-8.76892355270683765411376953125
42.29278617538511753082275390625,-8.76890779472887516021728515625
42.292801178991794586181640625,-8.76889170147478580474853515625
42.29282171465456485748291015625,-8.76887728460133075714111328125
42.29283797554671764373779296875,-8.7688696570694446563720703125
42.29285624809563159942626953125,-8.768869154155254364013671875
42.29287016205489635467529296875,-8.76887393184006214141845703125
42.2928821481764316558837890625,-8.768889605998992919921875
42.29288977570831775665283203125,-8.76891047693789005279541015625
42.2928898595273494720458984375,-8.76893964596092700958251953125
42.292881309986114501953125,-8.7689692340791225433349609375
42.29287100024521350860595703125,-8.76899781636893749237060546875
42.292857505381107330322265625,-8.7690235488116741180419921875
42.2928445972502231597900390625,-8.76904542557895183563232421875
42.292836047708988189697265625,-8.76906587742269039154052734375
42.2928268276154994964599609375,-8.76908398233354091644287109375
42.29281718842685222625732421875,-8.76910611055791378021240234375
42.29281090199947357177734375,-8.7691311724483966827392578125
42.2927966527640819549560546875,-8.769152127206325531005859375
42.29278868995606899261474609375,-8.7691747583448886871337890625
42.29278936050832271575927734375,-8.76919730566442012786865234375
42.29279841296374797821044921875,-8.76921926625072956085205078125
42.292814590036869049072265625,-8.769236616790294647216796875
42.29283101856708526611328125,-8.7692371197044849395751953125
42.292844764888286590576171875,-8.7692213617265224456787109375
42.2928573377430438995361328125,-8.76919462345540523529052734375
42.2928667254745960235595703125,-8.7691623531281948089599609375
42.29287804104387760162353515625,-8.7691248022019863128662109375
42.2928918711841106414794921875,-8.7690879218280315399169921875
42.29290343821048736572265625,-8.769055902957916259765625
42.2929173521697521209716796875,-8.76902975142002105712890625
42.292934618890285491943359375,-8.7690009176731109619140625
42.29294492863118648529052734375,-8.7689712457358837127685546875
42.29295280762016773223876953125,-8.768940903246402740478515625
42.2929606027901172637939453125,-8.768911063671112060546875
42.29297057725489139556884765625,-8.7688855826854705810546875
42.2929803840816020965576171875,-8.768863119184970855712890625
42.2929884307086467742919921875,-8.76884224824607372283935546875
42.2930005006492137908935546875,-8.76881810836493968963623046875
42.29301718063652515411376953125,-8.76879178918898105621337890625
42.29303427971899509429931640625,-8.768766559660434722900390625
42.29304601438343524932861328125,-8.76874543726444244384765625
42.29305707849562168121337890625,-8.76872490160167217254638671875
42.29306763969361782073974609375,-8.76870579086244106292724609375
42.29308054782450199127197265625,-8.76868919469416141510009765625
42.29309647344052791595458984375,-8.76867167651653289794921875
42.29311139322817325592041015625,-8.76864946447312831878662109375
42.29312472045421600341796875,-8.76862230710685253143310546875
42.29313720948994159698486328125,-8.76859632320702075958251953125
42.29315028525888919830322265625,-8.7685717642307281494140625
42.29316805489361286163330078125,-8.7685521505773067474365234375
42.29318548925220966339111328125,-8.7685316987335681915283203125
42.29320158250629901885986328125,-8.7685142643749713897705078125
42.293216921389102935791015625,-8.768494985997676849365234375
42.29323393665254116058349609375,-8.76847411505877971649169921875
42.2932496108114719390869140625,-8.768450729548931121826171875
42.29326277039945125579833984375,-8.76842499710619449615478515625
42.29327551089227199554443359375,-8.7683982588350772857666015625
42.29328691028058528900146484375,-8.76837286166846752166748046875
42.29329613037407398223876953125,-8.768348805606365203857421875
42.2933076135814189910888671875,-8.768326342105865478515625
42.2933146543800830841064453125,-8.768302537500858306884765625
42.29332328774034976959228515625,-8.76828082837164402008056640625
42.293326221406459808349609375,-8.768251575529575347900390625
42.29333066381514072418212890625,-8.76822106540203094482421875
42.293332926928997039794921875,-8.76818619668483734130859375
42.29333803988993167877197265625,-8.76815526746213436126708984375
42.2933454997837543487548828125,-8.76813079230487346649169921875
42.2933520376682281494140625,-8.768102712929248809814453125
42.29335966520011425018310546875,-8.76807563938200473785400390625
42.293367125093936920166015625,-8.7680433690547943115234375
42.29337877593934535980224609375,-8.768009506165981292724609375
42.29338967241346836090087890625,-8.76797706820070743560791015625
42.29339956305921077728271484375,-8.7679513357579708099365234375
42.2934085316956043243408203125,-8.76792577095329761505126953125
42.2934172488749027252197265625,-8.76789995469152927398681640625
42.2934266366064548492431640625,-8.7678752280771732330322265625
42.29343451559543609619140625,-8.76784555613994598388671875
42.293437533080577850341796875,-8.7678098492324352264404296875
42.29344256222248077392578125,-8.767776824533939361572265625
42.293449938297271728515625,-8.7677448056638240814208984375
42.29345505125820636749267578125,-8.76770867966115474700927734375
42.2934574820101261138916015625,-8.76766945235431194305419921875
42.2934578172862529754638671875,-8.76762787811458110809326171875
42.29345723055303096771240234375,-8.76758328638970851898193359375
42.293458990752696990966796875,-8.76754456199705600738525390625
42.29345957748591899871826171875,-8.76750667579472064971923828125
42.293462343513965606689453125,-8.76746476627886295318603515625
42.2934618405997753143310546875,-8.76742838881909847259521484375
42.29346259497106075286865234375,-8.76739067025482654571533203125
42.29346175678074359893798828125,-8.767352364957332611083984375
42.29345957748591899871826171875,-8.767315484583377838134765625
42.29345798492431640625,-8.76727198250591754913330078125
42.29345723055303096771240234375,-8.76722672022879123687744140625
42.2934541292488574981689453125,-8.76718414016067981719970703125
42.29345060884952545166015625,-8.7671419791877269744873046875
42.29344633407890796661376953125,-8.76710350625216960906982421875
42.29343996383249759674072265625,-8.76706394366919994354248046875
42.29343451559543609619140625,-8.7670236267149448394775390625
42.293428815901279449462890625,-8.76698766835033893585205078125
42.29342336766421794891357421875,-8.7669562362134456634521484375
42.2934175841510295867919921875,-8.76692580990493297576904296875
42.2934118844568729400634765625,-8.76689462922513484954833984375
42.2934001497924327850341796875,-8.76686629839241504669189453125
42.29338950477540493011474609375,-8.76683779992163181304931640625
42.29337684810161590576171875,-8.766809217631816864013671875
42.29336737655103206634521484375,-8.76678030006587505340576171875
42.2933629341423511505126953125,-8.7667537294328212738037109375
42.29336385615170001983642578125,-8.7667289189994335174560546875
42.29337005876004695892333984375,-8.76670871861279010772705078125
42.29337592609226703643798828125,-8.7666930444538593292236328125
42.29338355362415313720703125,-8.76667745411396026611328125
42.2933957912027835845947265625,-8.76666949130594730377197265625
42.29340878315269947052001953125,-8.7666672281920909881591796875
42.29342672042548656463623046875,-8.766669072210788726806640625
42.2934363596141338348388671875,-8.766674101352691650390625
42.29344256222248077392578125,-8.766679801046848297119140625
42.29349276982247829437255859375,-8.76665390096604824066162109375
42.29349276982247829437255859375,-8.76665390096604824066162109375
42.2934933565557003021240234375,-8.766644932329654693603515625
42.2934933565557003021240234375,-8.766644932329654693603515625
42.29349553585052490234375,-8.7666352093219757080078125
42.293498218059539794921875,-8.76662858761847019195556640625
42.293517999351024627685546875,-8.76661165617406368255615234375
42.29353182949125766754150390625,-8.76659095287322998046875
42.29354792274534702301025390625,-8.76656354404985904693603515625
42.293567620217800140380859375,-8.76653932034969329833984375
42.29358044452965259552001953125,-8.76651861704885959625244140625
42.29360391385853290557861328125,-8.7664891965687274932861328125
42.29361531324684619903564453125,-8.76646983437240123748779296875
42.29362537153065204620361328125,-8.76644955016672611236572265625
42.29363878257572650909423828125,-8.76642926596105098724365234375
42.2936551272869110107421875,-8.76640797592699527740478515625
42.29367080144584178924560546875,-8.76638970337808132171630859375
42.29368555359542369842529296875,-8.7663718499243259429931640625
42.29369913227856159210205078125,-8.766354583203792572021484375
42.29371212422847747802734375,-8.76634125597774982452392578125
42.29372226633131504058837890625,-8.76632499508559703826904296875
42.29375126771628856658935546875,-8.766296915709972381591796875
42.29376803152263164520263671875,-8.7662789784371852874755859375
42.29377758689224720001220703125,-8.76626481302082538604736328125
42.29379049502313137054443359375,-8.76625098288059234619140625
42.2938024811446666717529296875,-8.7662223167717456817626953125
42.29382284916937351226806640625,-8.76620580442249774932861328125
